id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
580911,API,Organic Search,No,No,1,6.0,356,2.0,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
635776,Lead Add Form,Reference,No,No,1,2.0,1723,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,17.0,No
600881,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
622950,Landing Page Submission,Direct Traffic,No,No,1,8.0,598,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
624960,Landing Page Submission,Direct Traffic,No,No,0,6.0,587,3.0,Page Visited on Website,Human Resource Management,,No,No,No,No,No,No,14.0,18.0,Yes
645760,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
647981,Lead Import,Facebook,No,No,0,,1454,,SMS Sent,,,No,No,No,No,No,No,14.0,13.0,No
629561,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
603139,API,Google,No,No,1,8.0,890,8.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
633337,API,Google,No,No,0,3.0,156,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
613544,Landing Page Submission,Direct Traffic,No,No,0,4.0,347,4.0,Email Opened,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,,,Yes
631488,Landing Page Submission,Google,No,No,0,4.0,59,2.0,SMS Sent,Travel and Tourism,,No,No,No,No,No,No,,,No
621555,Landing Page Submission,Direct Traffic,No,No,1,5.0,1665,5.0,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,,,Yes
595913,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
596348,Landing Page Submission,Organic Search,No,No,0,4.0,342,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
646078,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
634636,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
605291,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
646456,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
624830,Landing Page Submission,Direct Traffic,No,No,0,5.0,362,2.5,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
611658,Landing Page Submission,Google,No,No,0,5.0,1004,2.5,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,No
590747,Landing Page Submission,Google,No,No,0,4.0,347,4.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,13.0,17.0,No
625835,API,Google,No,No,0,3.0,137,3.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,,,No
596485,API,Organic Search,No,No,0,5.0,29,5.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
581971,Landing Page Submission,Direct Traffic,No,No,0,2.0,2,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,15.0,Yes
605793,Landing Page Submission,Organic Search,Yes,No,0,2.0,374,2.0,Email Bounced,Healthcare Management,Unemployed,No,No,No,No,No,No,,,Yes
656938,Landing Page Submission,Direct Traffic,No,No,0,4.0,3,4.0,Chat Conversation,International Business,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
586148,Landing Page Submission,Google,No,No,1,3.0,596,3.0,Email Opened,Operations Management,Working Professional,No,No,No,No,No,No,14.0,18.0,No
618210,Landing Page Submission,Direct Traffic,No,No,1,4.0,1333,2.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
646412,API,Google,No,No,1,3.0,714,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,17.0,No
604406,API,Google,No,No,0,2.0,890,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
605240,Lead Add Form,Reference,No,No,1,2.0,426,2.0,Email Opened,IT Projects Management,Working Professional,No,No,No,No,No,No,,,No
618507,Landing Page Submission,Google,No,No,1,6.0,373,6.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
583170,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,167,1.0,Email Bounced,,,No,No,No,No,No,No,15.0,17.0,No
628524,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
619176,API,Google,No,No,0,3.0,91,1.5,Converted to Lead,,,No,No,No,No,No,No,,,No
628769,Landing Page Submission,Direct Traffic,No,No,0,3.0,126,1.5,Email Opened,Hospitality Management,,No,No,No,No,No,No,,,Yes
589077,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,85,2.0,Email Bounced,"Banking, Investment And Insurance",,No,No,No,No,No,No,15.0,18.0,No
612954,Lead Add Form,Reference,No,No,1,,1464,,,Select,Unemployed,No,No,No,No,No,No,,,No
594758,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
608544,Landing Page Submission,Google,No,No,1,5.0,781,5.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
592678,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
610311,Landing Page Submission,Direct Traffic,No,No,0,5.0,49,5.0,SMS Sent,,,No,No,No,No,No,No,,,No
589116,Landing Page Submission,Google,No,No,1,3.0,35,3.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,19.0,No
632833,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
595834,API,Chat,No,No,0,4.0,416,2.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,11.0,15.0,No
616739,Landing Page Submission,Google,Yes,No,0,28.0,81,3.5,Page Visited on Website,Retail Management,,No,No,No,No,No,No,16.0,18.0,Yes
655665,Landing Page Submission,Google,No,No,1,9.0,1468,9.0,Page Visited on Website,E-Business,Unemployed,No,No,No,No,No,No,16.0,20.0,No
609951,API,Google,No,No,0,4.0,219,4.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
628034,Landing Page Submission,Direct Traffic,No,No,0,4.0,22,4.0,SMS Sent,Hospitality Management,,No,No,No,No,No,No,,,Yes
632629,Landing Page Submission,Direct Traffic,No,No,1,7.0,1273,7.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
605118,Landing Page Submission,Direct Traffic,No,No,0,1.0,485,1.0,Converted to Lead,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
632605,API,Google,No,No,0,1.0,192,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
613633,API,Google,No,No,1,3.0,1510,3.0,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,No
630405,Landing Page Submission,Google,No,No,0,11.0,287,11.0,Email Opened,IT Projects Management,,No,No,No,No,No,No,,,Yes
644912,API,Google,No,No,0,6.0,326,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
660050,API,Google,No,No,0,6.0,286,1.5,Chat Conversation,,,No,No,No,No,No,No,16.0,15.0,No
605502,Landing Page Submission,Direct Traffic,No,No,0,2.0,206,2.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,Yes
591263,Landing Page Submission,Direct Traffic,No,No,0,2.0,1255,2.0,SMS Sent,Hospitality Management,,No,No,No,No,No,No,14.0,15.0,Yes
586521,Landing Page Submission,Direct Traffic,No,No,0,1.0,554,1.0,Converted to Lead,E-COMMERCE,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
654187,Lead Import,Facebook,No,No,1,,1012,,,Healthcare Management,Unemployed,No,No,No,No,No,No,14.0,13.0,No
608161,Landing Page Submission,Google,No,No,0,3.0,983,3.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
599085,Landing Page Submission,Google,No,No,0,2.0,272,2.0,Converted to Lead,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
610779,Landing Page Submission,Direct Traffic,No,No,0,2.0,547,2.0,Page Visited on Website,E-Business,Unemployed,No,No,No,No,No,No,,,Yes
619497,Landing Page Submission,Google,No,No,1,4.0,409,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
653773,API,Google,No,No,0,3.0,253,3.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
626004,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
591675,Landing Page Submission,Direct Traffic,No,No,1,3.0,1019,3.0,SMS Sent,E-Business,,No,No,No,No,No,No,15.0,18.0,Yes
610091,API,Direct Traffic,No,No,1,8.0,58,4.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,15.0,16.0,No
602118,Landing Page Submission,Direct Traffic,No,No,1,2.0,1050,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
598507,Landing Page Submission,Direct Traffic,No,No,0,2.0,84,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
629918,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,,,No
606664,Landing Page Submission,Organic Search,No,No,0,11.0,4,11.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
604856,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
599576,Landing Page Submission,Direct Traffic,No,No,0,11.0,3,1.22,Page Visited on Website,Business Administration,Unemployed,No,No,No,No,No,No,10.0,16.0,Yes
630797,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
650656,API,Google,No,No,1,3.0,117,1.5,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
596284,Landing Page Submission,Direct Traffic,No,No,0,4.0,217,4.0,Email Opened,Retail Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
631405,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
645009,Landing Page Submission,Google,No,No,1,3.0,1683,3.0,Email Opened,Business Administration,Working Professional,No,No,No,No,No,No,15.0,20.0,No
646279,API,Chat,No,No,1,1.0,1076,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
604965,Landing Page Submission,Google,No,No,0,4.0,185,4.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,No
599707,Landing Page Submission,Direct Traffic,No,No,0,7.0,22,7.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
583730,Landing Page Submission,Direct Traffic,No,No,0,15.0,290,1.5,Page Visited on Website,Supply Chain Management,,No,No,No,No,No,No,11.0,18.0,No
608791,Landing Page Submission,Direct Traffic,No,No,1,8.0,1568,8.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
624208,Landing Page Submission,Google,No,No,0,5.0,239,5.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
593130,Landing Page Submission,Direct Traffic,Yes,No,0,20.0,56,1.54,Form Submitted on Website,E-Business,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
657452,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,15.0,15.0,No
596002,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,16.0,No
603809,Landing Page Submission,Direct Traffic,No,No,1,2.0,311,2.0,Email Opened,E-Business,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
612731,Landing Page Submission,Google,No,No,1,2.0,1795,2.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
593090,Landing Page Submission,Organic Search,No,No,1,7.0,144,7.0,Page Visited on Website,Media and Advertising,Unemployed,No,No,No,No,No,No,15.0,17.0,Yes
620170,Landing Page Submission,Direct Traffic,No,No,0,1.0,199,1.0,Converted to Lead,Marketing Management,Student,No,No,No,No,No,No,,,Yes
608251,API,Google,No,No,1,2.0,39,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
618943,API,Organic Search,No,No,0,2.0,391,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
583301,Landing Page Submission,Direct Traffic,No,No,0,13.0,207,3.25,Email Link Clicked,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,20.0,Yes
623548,API,Google,No,No,1,2.0,1450,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
615038,Lead Add Form,Reference,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
583789,Landing Page Submission,Direct Traffic,No,No,1,4.0,141,4.0,Chat Conversation,Human Resource Management,Unemployed,No,No,No,No,No,No,16.0,18.0,No
603713,API,Chat,No,No,1,2.0,1130,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
630367,API,Google,No,No,1,4.0,998,1.33,SMS Sent,,,No,No,No,No,No,No,,,No
620028,API,Chat,Yes,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
639435,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
654429,Landing Page Submission,Google,No,No,0,3.0,242,3.0,Email Opened,Business Administration,,No,No,No,No,No,No,14.0,18.0,No
620260,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
644144,Landing Page Submission,Google,No,No,0,3.0,783,3.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,12.0,18.0,No
604797,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
647775,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
581304,API,Google,No,No,0,3.0,239,1.5,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,13.0,16.0,No
596628,Landing Page Submission,Direct Traffic,No,No,0,2.0,32,2.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
600843,API,Google,No,No,0,7.0,11,2.33,Page Visited on Website,,,No,No,No,No,No,No,,,No
647987,Lead Import,Facebook,No,No,0,,238,,,Select,Unemployed,No,No,No,No,No,No,13.0,14.0,No
614107,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,,,No
657421,Landing Page Submission,Google,No,No,0,8.0,43,8.0,Chat Conversation,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
652569,Landing Page Submission,Google,No,No,0,10.0,59,3.33,Email Opened,Finance Management,Student,No,No,No,No,No,No,14.0,19.0,No
598065,Landing Page Submission,Google,No,No,0,2.0,252,2.0,Form Submitted on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
609314,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
591549,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
646849,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,17.0,15.0,No
640081,Lead Add Form,,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
612038,API,Direct Traffic,No,No,0,4.0,32,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
614151,Landing Page Submission,Direct Traffic,No,No,1,4.0,980,2.0,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
659555,Landing Page Submission,Google,No,No,0,2.0,511,2.0,Form Submitted on Website,Healthcare Management,Unemployed,No,No,No,No,No,No,9.0,15.0,No
606470,Landing Page Submission,Direct Traffic,No,No,0,3.0,228,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
593806,Landing Page Submission,Organic Search,Yes,No,0,5.0,535,2.5,Page Visited on Website,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,No
656594,API,Chat,No,No,1,0.0,0,0.0,Unreachable,Finance Management,Unemployed,No,No,No,No,No,No,16.0,16.0,No
624197,Landing Page Submission,Organic Search,Yes,No,0,5.0,82,5.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,Yes
587249,Landing Page Submission,Direct Traffic,No,No,0,2.0,151,2.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
597873,Landing Page Submission,Google,No,No,0,3.0,87,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
646501,API,Google,No,No,0,3.0,1395,1.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
619020,Landing Page Submission,Google,No,No,1,5.0,1351,2.5,Chat Conversation,Human Resource Management,,No,No,No,No,No,No,15.0,16.0,Yes
649504,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
593407,Landing Page Submission,Direct Traffic,No,No,0,7.0,423,7.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
624715,Landing Page Submission,Direct Traffic,No,No,1,10.0,921,10.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
619649,Landing Page Submission,Google,No,No,1,4.0,765,4.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
602753,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
604939,API,Chat,Yes,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
589038,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,17.0,15.0,No
608823,Landing Page Submission,Google,No,No,0,1.0,151,1.0,Converted to Lead,International Business,,No,No,No,No,No,No,,,No
608132,Landing Page Submission,Direct Traffic,No,No,1,3.0,1494,3.0,SMS Sent,Business Administration,Working Professional,No,No,No,No,No,No,,,No
630529,API,Google,No,No,1,3.0,519,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
628297,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
655682,Landing Page Submission,Direct Traffic,No,No,0,3.0,46,3.0,Email Link Clicked,Finance Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
594241,Landing Page Submission,Direct Traffic,No,No,0,1.0,86,1.0,Converted to Lead,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
582159,API,Direct Traffic,No,No,0,2.0,230,2.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
583709,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
644594,Landing Page Submission,Direct Traffic,No,No,0,2.0,51,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,16.0,15.0,Yes
579900,Landing Page Submission,Google,No,No,0,4.0,83,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,17.0,20.0,No
627284,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
639121,API,Chat,No,No,1,23.0,1677,2.09,Chat Conversation,Business Administration,Unemployed,No,No,No,No,No,No,17.0,14.0,No
624500,Landing Page Submission,Google,No,No,1,4.0,1055,4.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
602412,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
614685,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
615558,Landing Page Submission,Direct Traffic,No,No,1,2.0,1683,2.0,SMS Sent,"Banking, Investment And Insurance",Working Professional,No,No,No,No,No,No,,,Yes
579925,API,Organic Search,Yes,No,0,3.0,38,3.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,16.0,16.0,No
581796,Landing Page Submission,Direct Traffic,No,No,1,2.0,739,2.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,14.0,18.0,Yes
588994,Landing Page Submission,Google,No,No,0,7.0,1602,1.4,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
631082,Landing Page Submission,Google,No,No,0,3.0,409,3.0,Form Submitted on Website,Operations Management,,No,No,No,No,No,No,,,No
587089,Landing Page Submission,Organic Search,No,No,1,9.0,1105,2.25,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,14.0,20.0,Yes
642081,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
595249,Landing Page Submission,Direct Traffic,No,No,0,2.0,293,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
657609,API,Organic Search,No,No,1,3.0,1154,1.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
645524,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
612180,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,389,3.0,Unsubscribed,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
600372,Landing Page Submission,Direct Traffic,No,No,0,4.0,32,2.0,Form Submitted on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
624623,API,Google,No,No,1,4.0,1011,4.0,Email Link Clicked,Human Resource Management,,No,No,No,No,No,No,,,No
601680,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
582269,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,17.0,14.0,No
592518,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
594221,Landing Page Submission,Organic Search,No,No,0,3.0,89,1.5,Email Opened,"Banking, Investment And Insurance",Student,No,No,No,No,No,No,,,Yes
613660,Lead Add Form,,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
579832,Landing Page Submission,Direct Traffic,No,No,1,4.0,1112,4.0,SMS Sent,IT Projects Management,Working Professional,No,No,No,No,No,No,15.0,15.0,No
601085,API,Chat,No,No,0,1.0,422,1.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
617392,API,Google,No,No,0,2.0,858,2.0,Email Opened,,,No,No,No,No,No,No,,,No
598485,API,Organic Search,No,No,0,6.0,155,6.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
645057,API,Google,No,No,1,4.0,427,4.0,Email Opened,"Banking, Investment And Insurance",Working Professional,No,No,No,No,No,No,16.0,17.0,No
659830,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
644257,Landing Page Submission,Google,No,No,1,3.0,784,3.0,Converted to Lead,Business Administration,Working Professional,No,No,No,No,No,No,15.0,20.0,No
586241,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
633515,Landing Page Submission,Direct Traffic,No,No,1,3.0,765,3.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
594447,API,Chat,No,No,1,1.0,1186,1.0,SMS Sent,Operations Management,,No,No,No,No,No,No,12.0,15.0,Yes
630485,Landing Page Submission,Direct Traffic,No,No,1,5.0,992,1.25,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,20.0,Yes
592438,API,Google,No,No,1,5.0,1374,2.5,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
626450,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
619437,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,E-COMMERCE,Student,No,No,No,No,No,No,15.0,15.0,No
654822,Landing Page Submission,Google,No,No,0,2.0,127,1.0,Converted to Lead,Marketing Management,,No,No,No,No,No,No,14.0,17.0,No
625541,Landing Page Submission,Google,No,No,0,4.0,208,4.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,No
653632,API,Google,No,No,0,9.0,208,4.5,Chat Conversation,,,No,No,No,No,No,No,15.0,15.0,No
655061,API,Google,No,No,1,4.0,913,1.33,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,16.0,No
659395,Landing Page Submission,Organic Search,No,No,1,6.0,895,6.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
633061,Landing Page Submission,Direct Traffic,No,No,0,3.0,73,3.0,Email Opened,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,Yes
597273,Landing Page Submission,Organic Search,No,No,0,7.0,339,3.5,SMS Sent,Travel and Tourism,,No,No,No,No,No,No,,,Yes
651349,API,Google,No,No,0,2.0,168,2.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
586194,Landing Page Submission,Organic Search,No,No,0,5.0,953,2.5,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
624762,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
616621,Landing Page Submission,Google,No,No,0,3.0,1022,3.0,Page Visited on Website,Human Resource Management,,No,No,No,No,No,No,,,No
589085,Landing Page Submission,Direct Traffic,Yes,No,1,4.0,279,4.0,Unsubscribed,Business Administration,,No,No,No,No,No,No,16.0,18.0,Yes
621743,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
589539,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
580313,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,12.0,16.0,No
660737,API,Chat,No,No,0,0.0,0,0.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
588238,API,Google,No,No,1,2.0,1261,1.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,16.0,15.0,No
602170,Landing Page Submission,Direct Traffic,No,No,0,2.0,377,2.0,Email Opened,E-Business,Unemployed,No,No,No,No,No,No,,,Yes
645200,API,Organic Search,No,No,1,5.0,1084,5.0,Chat Conversation,,,No,No,No,No,No,No,15.0,15.0,No
629691,API,Google,No,No,0,3.0,187,1.5,Chat Conversation,,,No,No,No,No,No,No,,,No
651037,API,Direct Traffic,Yes,No,0,8.0,88,8.0,Email Bounced,,,No,No,No,No,No,No,15.0,15.0,No
650330,Landing Page Submission,Direct Traffic,No,No,0,9.0,942,1.8,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
655287,Landing Page Submission,Direct Traffic,No,No,0,2.0,2,2.0,Form Submitted on Website,Healthcare Management,Unemployed,No,No,No,No,No,No,12.0,15.0,Yes
623134,API,Chat,No,No,1,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
